country,iso3c,days_since_tenth_death,deaths_per_million_smoothed,total_deaths_per_million,deaths_per_million_smoothed_yesterday
India,IND,0,0.001014582915916989,0.29054780821202075,0.028442013655075375
India,IND,1,0.0012982356623265324,0.29054780821202075,0.028442013655075375
India,IND,2,0.0016549551222058128,0.29054780821202075,0.028442013655075375
India,IND,3,0.002096249735434481,0.29054780821202075,0.028442013655075375
India,IND,4,0.0026363658628923425,0.29054780821202075,0.028442013655075375
India,IND,5,0.0033076536240956717,0.29054780821202075,0.028442013655075375
India,IND,6,0.0041328387050766635,0.29054780821202075,0.028442013655075375
India,IND,7,0.005123211360127305,0.29054780821202075,0.028442013655075375
India,IND,8,0.006280491910639594,0.29054780821202075,0.028442013655075375
India,IND,9,0.007580964247158391,0.29054780821202075,0.028442013655075375
India,IND,10,0.00901193071332348,0.29054780821202075,0.028442013655075375
India,IND,11,0.010578131573823672,0.29054780821202075,0.028442013655075375
India,IND,12,0.012314072533623724,0.29054780821202075,0.028442013655075375
India,IND,13,0.014181262486284487,0.29054780821202075,0.028442013655075375
India,IND,14,0.016114633492338916,0.29054780821202075,0.028442013655075375
India,IND,15,0.01803679551199334,0.29054780821202075,0.028442013655075375
India,IND,16,0.019897969913673395,0.29054780821202075,0.028442013655075375
India,IND,17,0.021652758170841658,0.29054780821202075,0.028442013655075375
India,IND,18,0.023254260741254636,0.29054780821202075,0.028442013655075375
India,IND,19,0.024706640177493532,0.29054780821202075,0.028442013655075375
India,IND,20,0.026029687264836107,0.29054780821202075,0.028442013655075375
India,IND,21,0.027256160315632053,0.29054780821202075,0.028442013655075375
India,IND,22,0.028442013655075375,0.29054780821202075,0.028442013655075375
Japan,JPN,0,0.011266103699322821,1.130174797734276,0.10290209566705606
Japan,JPN,1,0.01296812327847347,1.130174797734276,0.10290209566705606
Japan,JPN,2,0.014454848155760713,1.130174797734276,0.10290209566705606
Japan,JPN,3,0.015628843360087658,1.130174797734276,0.10290209566705606
Japan,JPN,4,0.016491272178635427,1.130174797734276,0.10290209566705606
Japan,JPN,5,0.01706625264038432,1.130174797734276,0.10290209566705606
Japan,JPN,6,0.017386971057566234,1.130174797734276,0.10290209566705606
Japan,JPN,7,0.017518297301915592,1.130174797734276,0.10290209566705606
Japan,JPN,8,0.017512833143113804,1.130174797734276,0.10290209566705606
Japan,JPN,9,0.017444792578222745,1.130174797734276,0.10290209566705606
Japan,JPN,10,0.017445818178227997,1.130174797734276,0.10290209566705606
Japan,JPN,11,0.01747232743138913,1.130174797734276,0.10290209566705606
Japan,JPN,12,0.01742247230484414,1.130174797734276,0.10290209566705606
Japan,JPN,13,0.017199170547056834,1.130174797734276,0.10290209566705606
Japan,JPN,14,0.016840056943789674,1.130174797734276,0.10290209566705606
Japan,JPN,15,0.01643658093622695,1.130174797734276,0.10290209566705606
Japan,JPN,16,0.016129548889667056,1.130174797734276,0.10290209566705606
Japan,JPN,17,0.015984077402407156,1.130174797734276,0.10290209566705606
Japan,JPN,18,0.01604274367828848,1.130174797734276,0.10290209566705606
Japan,JPN,19,0.01635153484615485,1.130174797734276,0.10290209566705606
Japan,JPN,20,0.016965261662554805,1.130174797734276,0.10290209566705606
Japan,JPN,21,0.01797524080086383,1.130174797734276,0.10290209566705606
Japan,JPN,22,0.019457487766043002,1.130174797734276,0.10290209566705606
Japan,JPN,23,0.02137552719831157,1.130174797734276,0.10290209566705606
Japan,JPN,24,0.023610572849759797,1.130174797734276,0.10290209566705606
Japan,JPN,25,0.02600748862187504,1.130174797734276,0.10290209566705606
Japan,JPN,26,0.028390550903400168,1.130174797734276,0.10290209566705606
Japan,JPN,27,0.030830181103370484,1.130174797734276,0.10290209566705606
Japan,JPN,28,0.03349861361193458,1.130174797734276,0.10290209566705606
Japan,JPN,29,0.036739980276499114,1.130174797734276,0.10290209566705606
Japan,JPN,30,0.04106397565071586,1.130174797734276,0.10290209566705606
Japan,JPN,31,0.046993815132078516,1.130174797734276,0.10290209566705606
Japan,JPN,32,0.05489544493647255,1.130174797734276,0.10290209566705606
Japan,JPN,33,0.06479327526344329,1.130174797734276,0.10290209566705606
Japan,JPN,34,0.07651319356975461,1.130174797734276,0.10290209566705606
Japan,JPN,35,0.0894323729948749,1.130174797734276,0.10290209566705606
Japan,JPN,36,0.10290209566705606,1.130174797734276,0.10290209566705606
Russia,RUS,0,0.02447572118062608,1.176649324932057,0.14743535567358754
Russia,RUS,1,0.02827770418056621,1.176649324932057,0.14743535567358754
Russia,RUS,2,0.032199204449398514,1.176649324932057,0.14743535567358754
Russia,RUS,3,0.0364415231287621,1.176649324932057,0.14743535567358754
Russia,RUS,4,0.04131810120158341,1.176649324932057,0.14743535567358754
Russia,RUS,5,0.04718144860351355,1.176649324932057,0.14743535567358754
Russia,RUS,6,0.0543562106798904,1.176649324932057,0.14743535567358754
Russia,RUS,7,0.06299211550167048,1.176649324932057,0.14743535567358754
Russia,RUS,8,0.07300132686659329,1.176649324932057,0.14743535567358754
Russia,RUS,9,0.08419345227093394,1.176649324932057,0.14743535567358754
Russia,RUS,10,0.09620719679106958,1.176649324932057,0.14743535567358754
Russia,RUS,11,0.10876066052725988,1.176649324932057,0.14743535567358754
Russia,RUS,12,0.12160119904840536,1.176649324932057,0.14743535567358754
Russia,RUS,13,0.1345077657317332,1.176649324932057,0.14743535567358754
Russia,RUS,14,0.14743535567358754,1.176649324932057,0.14743535567358754
Indonesia,IDN,0,0.016960479679743755,1.71484013122674,0.16499754942904674
Indonesia,IDN,1,0.019518571964076484,1.71484013122674,0.16499754942904674
Indonesia,IDN,2,0.02189434769141229,1.71484013122674,0.16499754942904674
Indonesia,IDN,3,0.024126131454940566,1.71484013122674,0.16499754942904674
Indonesia,IDN,4,0.026279599761092235,1.71484013122674,0.16499754942904674
Indonesia,IDN,5,0.028454621598913668,1.71484013122674,0.16499754942904674
Indonesia,IDN,6,0.030742313806521877,1.71484013122674,0.16499754942904674
Indonesia,IDN,7,0.033129943406539665,1.71484013122674,0.16499754942904674
Indonesia,IDN,8,0.035430078440775115,1.71484013122674,0.16499754942904674
Indonesia,IDN,9,0.037450483645059915,1.71484013122674,0.16499754942904674
Indonesia,IDN,10,0.03913913781611003,1.71484013122674,0.16499754942904674
Indonesia,IDN,11,0.04051138954970011,1.71484013122674,0.16499754942904674
Indonesia,IDN,12,0.04170100272555411,1.71484013122674,0.16499754942904674
Indonesia,IDN,13,0.04284625575915188,1.71484013122674,0.16499754942904674
Indonesia,IDN,14,0.04403385831998949,1.71484013122674,0.16499754942904674
Indonesia,IDN,15,0.04551767816190521,1.71484013122674,0.16499754942904674
Indonesia,IDN,16,0.04764619066656812,1.71484013122674,0.16499754942904674
Indonesia,IDN,17,0.05091628438136248,1.71484013122674,0.16499754942904674
Indonesia,IDN,18,0.055719587182423355,1.71484013122674,0.16499754942904674
Indonesia,IDN,19,0.0623639995777857,1.71484013122674,0.16499754942904674
Indonesia,IDN,20,0.07091919114361611,1.71484013122674,0.16499754942904674
Indonesia,IDN,21,0.08118836239939624,1.71484013122674,0.16499754942904674
Indonesia,IDN,22,0.0928805426891484,1.71484013122674,0.16499754942904674
Indonesia,IDN,23,0.10562966279469038,1.71484013122674,0.16499754942904674
Indonesia,IDN,24,0.1193541815860349,1.71484013122674,0.16499754942904674
Indonesia,IDN,25,0.13399887436154767,1.71484013122674,0.16499754942904674
Indonesia,IDN,26,0.14930241665469696,1.71484013122674,0.16499754942904674
Indonesia,IDN,27,0.16499754942904674,1.71484013122674,0.16499754942904674
Egypt,EGY,0,0.021075363127164282,1.8085094331293223,0.1263391701002393
Egypt,EGY,1,0.023721459066409826,1.8085094331293223,0.1263391701002393
Egypt,EGY,2,0.026262528999855938,1.8085094331293223,0.1263391701002393
Egypt,EGY,3,0.028731009955256563,1.8085094331293223,0.1263391701002393
Egypt,EGY,4,0.031346444409584936,1.8085094331293223,0.1263391701002393
Egypt,EGY,5,0.03416770178155444,1.8085094331293223,0.1263391701002393
Egypt,EGY,6,0.03717053913011195,1.8085094331293223,0.1263391701002393
Egypt,EGY,7,0.040264359181843956,1.8085094331293223,0.1263391701002393
Egypt,EGY,8,0.04353541334580572,1.8085094331293223,0.1263391701002393
Egypt,EGY,9,0.047216281946508135,1.8085094331293223,0.1263391701002393
Egypt,EGY,10,0.05150685363448912,1.8085094331293223,0.1263391701002393
Egypt,EGY,11,0.05637826933656389,1.8085094331293223,0.1263391701002393
Egypt,EGY,12,0.061757728659325044,1.8085094331293223,0.1263391701002393
Egypt,EGY,13,0.06758803752573263,1.8085094331293223,0.1263391701002393
Egypt,EGY,14,0.07385414072302338,1.8085094331293223,0.1263391701002393
Egypt,EGY,15,0.0805284261928649,1.8085094331293223,0.1263391701002393
Egypt,EGY,16,0.08753915999563225,1.8085094331293223,0.1263391701002393
Egypt,EGY,17,0.09464681012486159,1.8085094331293223,0.1263391701002393
Egypt,EGY,18,0.10151011427956505,1.8085094331293223,0.1263391701002393
Egypt,EGY,19,0.10773196911220954,1.8085094331293223,0.1263391701002393
Egypt,EGY,20,0.11288266702556624,1.8085094331293223,0.1263391701002393
Egypt,EGY,21,0.11700057601053888,1.8085094331293223,0.1263391701002393
Egypt,EGY,22,0.12032846384974319,1.8085094331293223,0.1263391701002393
Egypt,EGY,23,0.12334847496984336,1.8085094331293223,0.1263391701002393
Egypt,EGY,24,0.1263391701002393,1.8085094331293223,0.1263391701002393
Argentina,ARG,0,0.05382238090448982,2.292418060999986,0.1435635243153357
Argentina,ARG,1,0.0605276019554929,2.292418060999986,0.1435635243153357
Argentina,ARG,2,0.06686390264526795,2.292418060999986,0.1435635243153357
Argentina,ARG,3,0.07296564267869889,2.292418060999986,0.1435635243153357
Argentina,ARG,4,0.07899203936383559,2.292418060999986,0.1435635243153357
Argentina,ARG,5,0.08507123606822152,2.292418060999986,0.1435635243153357
Argentina,ARG,6,0.09119289888835788,2.292418060999986,0.1435635243153357
Argentina,ARG,7,0.09737576189215617,2.292418060999986,0.1435635243153357
Argentina,ARG,8,0.10386332667244036,2.292418060999986,0.1435635243153357
Argentina,ARG,9,0.11083931020687394,2.292418060999986,0.1435635243153357
Argentina,ARG,10,0.11828718777323914,2.292418060999986,0.1435635243153357
Argentina,ARG,11,0.1255407420826032,2.292418060999986,0.1435635243153357
Argentina,ARG,12,0.131874705091834,2.292418060999986,0.1435635243153357
Argentina,ARG,13,0.13665352238401668,2.292418060999986,0.1435635243153357
Argentina,ARG,14,0.1396575308879856,2.292418060999986,0.1435635243153357
Argentina,ARG,15,0.14139841807222053,2.292418060999986,0.1435635243153357
Argentina,ARG,16,0.14247076526253036,2.292418060999986,0.1435635243153357
Argentina,ARG,17,0.14313281083445223,2.292418060999986,0.1435635243153357
Argentina,ARG,18,0.1435635243153357,2.292418060999986,0.1435635243153357
China,CHN,0,0.002301701944396048,2.4017576989079004,4.2311390582937806e-4
China,CHN,1,0.005152781080823432,2.4017576989079004,4.2311390582937806e-4
China,CHN,2,0.008084021541450319,2.4017576989079004,4.2311390582937806e-4
China,CHN,3,0.011145348160354463,2.4017576989079004,4.2311390582937806e-4
China,CHN,4,0.014370818662445486,2.4017576989079004,4.2311390582937806e-4
China,CHN,5,0.017781309507613915,2.4017576989079004,4.2311390582937806e-4
China,CHN,6,0.02136941729197116,2.4017576989079004,4.2311390582937806e-4
China,CHN,7,0.02517952825097705,2.4017576989079004,4.2311390582937806e-4
China,CHN,8,0.029253058777016137,2.4017576989079004,4.2311390582937806e-4
China,CHN,9,0.03354510845963654,2.4017576989079004,4.2311390582937806e-4
China,CHN,10,0.03794549574434238,2.4017576989079004,4.2311390582937806e-4
China,CHN,11,0.042322849471997805,2.4017576989079004,4.2311390582937806e-4
China,CHN,12,0.04655253939498403,2.4017576989079004,4.2311390582937806e-4
China,CHN,13,0.05067993520800901,2.4017576989079004,4.2311390582937806e-4
China,CHN,14,0.054792883922884464,2.4017576989079004,4.2311390582937806e-4
China,CHN,15,0.05895610769486053,2.4017576989079004,4.2311390582937806e-4
China,CHN,16,0.06317792835417253,2.4017576989079004,4.2311390582937806e-4
China,CHN,17,0.06744120965537707,2.4017576989079004,4.2311390582937806e-4
China,CHN,18,0.07167447375990507,2.4017576989079004,4.2311390582937806e-4
China,CHN,19,0.07577422815590396,2.4017576989079004,4.2311390582937806e-4
China,CHN,20,0.07965430535299095,2.4017576989079004,4.2311390582937806e-4
China,CHN,21,0.0831898618136915,2.4017576989079004,4.2311390582937806e-4
China,CHN,22,0.08606071188994203,2.4017576989079004,4.2311390582937806e-4
China,CHN,23,0.08783479731075139,2.4017576989079004,4.2311390582937806e-4
China,CHN,24,0.08820012562501853,2.4017576989079004,4.2311390582937806e-4
China,CHN,25,0.08736336918651179,2.4017576989079004,4.2311390582937806e-4
China,CHN,26,0.08555272388900532,2.4017576989079004,4.2311390582937806e-4
China,CHN,27,0.08293392479229526,2.4017576989079004,4.2311390582937806e-4
China,CHN,28,0.07957191077270652,2.4017576989079004,4.2311390582937806e-4
China,CHN,29,0.0756327778375011,2.4017576989079004,4.2311390582937806e-4
China,CHN,30,0.0713053356765114,2.4017576989079004,4.2311390582937806e-4
China,CHN,31,0.06671541842342173,2.4017576989079004,4.2311390582937806e-4
China,CHN,32,0.06190167745599087,2.4017576989079004,4.2311390582937806e-4
China,CHN,33,0.0568824335413795,2.4017576989079004,4.2311390582937806e-4
China,CHN,34,0.051713061026175476,2.4017576989079004,4.2311390582937806e-4
China,CHN,35,0.046612129734127636,2.4017576989079004,4.2311390582937806e-4
China,CHN,36,0.04182349392492573,2.4017576989079004,4.2311390582937806e-4
China,CHN,37,0.03754506760644228,2.4017576989079004,4.2311390582937806e-4
China,CHN,38,0.033803049765595394,2.4017576989079004,4.2311390582937806e-4
China,CHN,39,0.030562545103251813,2.4017576989079004,4.2311390582937806e-4
China,CHN,40,0.027775846532335672,2.4017576989079004,4.2311390582937806e-4
China,CHN,41,0.02536537148121785,2.4017576989079004,4.2311390582937806e-4
China,CHN,42,0.023253550135944042,2.4017576989079004,4.2311390582937806e-4
China,CHN,43,0.02136635826263296,2.4017576989079004,4.2311390582937806e-4
China,CHN,44,0.01964024857038677,2.4017576989079004,4.2311390582937806e-4
China,CHN,45,0.018030324354398053,2.4017576989079004,4.2311390582937806e-4
China,CHN,46,0.016499591281460942,2.4017576989079004,4.2311390582937806e-4
China,CHN,47,0.015032055703743639,2.4017576989079004,4.2311390582937806e-4
China,CHN,48,0.013641316542264907,2.4017576989079004,4.2311390582937806e-4
China,CHN,49,0.012345570224316264,2.4017576989079004,4.2311390582937806e-4
China,CHN,50,0.011161690732465488,2.4017576989079004,4.2311390582937806e-4
China,CHN,51,0.010120410813012319,2.4017576989079004,4.2311390582937806e-4
China,CHN,52,0.009221682153211237,2.4017576989079004,4.2311390582937806e-4
China,CHN,53,0.008450888768019216,2.4017576989079004,4.2311390582937806e-4
China,CHN,54,0.007774340805589994,2.4017576989079004,4.2311390582937806e-4
China,CHN,55,0.0071616912316858905,2.4017576989079004,4.2311390582937806e-4
China,CHN,56,0.0065900781842738645,2.4017576989079004,4.2311390582937806e-4
China,CHN,57,0.006059103370486803,2.4017576989079004,4.2311390582937806e-4
China,CHN,58,0.005578390328289058,2.4017576989079004,4.2311390582937806e-4
China,CHN,59,0.005152373244300074,2.4017576989079004,4.2311390582937806e-4
China,CHN,60,0.004765195884854592,2.4017576989079004,4.2311390582937806e-4
China,CHN,61,0.004415304359482163,2.4017576989079004,4.2311390582937806e-4
China,CHN,62,0.004106596434303817,2.4017576989079004,4.2311390582937806e-4
China,CHN,63,0.003842206369559174,2.4017576989079004,4.2311390582937806e-4
China,CHN,64,0.0036179393461539013,2.4017576989079004,4.2311390582937806e-4
China,CHN,65,0.003428059855799409,2.4017576989079004,4.2311390582937806e-4
China,CHN,66,0.0032685138102044402,2.4017576989079004,4.2311390582937806e-4
China,CHN,67,0.00313547010633626,2.4017576989079004,4.2311390582937806e-4
China,CHN,68,0.0030210868501204823,2.4017576989079004,4.2311390582937806e-4
China,CHN,69,0.0029159189959749475,2.4017576989079004,4.2311390582937806e-4
China,CHN,70,0.0028073407791428173,2.4017576989079004,4.2311390582937806e-4
China,CHN,71,0.0026781475129294507,2.4017576989079004,4.2311390582937806e-4
China,CHN,72,0.002514731474731735,2.4017576989079004,4.2311390582937806e-4
China,CHN,73,0.002322085251275938,2.4017576989079004,4.2311390582937806e-4
China,CHN,74,0.0021105132366561943,2.4017576989079004,4.2311390582937806e-4
China,CHN,75,0.0018918952189223394,2.4017576989079004,4.2311390582937806e-4
China,CHN,76,0.001680984139807446,2.4017576989079004,4.2311390582937806e-4
China,CHN,77,0.001483041566584294,2.4017576989079004,4.2311390582937806e-4
China,CHN,78,0.0012989262627352775,2.4017576989079004,4.2311390582937806e-4
China,CHN,79,0.001123185146110437,2.4017576989079004,4.2311390582937806e-4
China,CHN,80,9.50321157361869e-4,2.4017576989079004,4.2311390582937806e-4
China,CHN,81,7.762291690282535e-4,2.4017576989079004,4.2311390582937806e-4
China,CHN,82,6.005435865891262e-4,2.4017576989079004,4.2311390582937806e-4
China,CHN,83,4.2311390582937806e-4,2.4017576989079004,4.2311390582937806e-4
Colombia,COL,0,0.03977572981188916,2.557973086296243,0.24749582746802623
Colombia,COL,1,0.048170357526923106,2.557973086296243,0.24749582746802623
Colombia,COL,2,0.05772192244776427,2.557973086296243,0.24749582746802623
Colombia,COL,3,0.06860645272553222,2.557973086296243,0.24749582746802623
Colombia,COL,4,0.0809227884597807,2.557973086296243,0.24749582746802623
Colombia,COL,5,0.09461994274115075,2.557973086296243,0.24749582746802623
Colombia,COL,6,0.10925811895489264,2.557973086296243,0.24749582746802623
Colombia,COL,7,0.12461733670324968,2.557973086296243,0.24749582746802623
Colombia,COL,8,0.1405274850216164,2.557973086296243,0.24749582746802623
Colombia,COL,9,0.15670698212606718,2.557973086296243,0.24749582746802623
Colombia,COL,10,0.17294839603148263,2.557973086296243,0.24749582746802623
Colombia,COL,11,0.188854401044036,2.557973086296243,0.24749582746802623
Colombia,COL,12,0.20336273185305204,2.557973086296243,0.24749582746802623
Colombia,COL,13,0.21600784032561096,2.557973086296243,0.24749582746802623
Colombia,COL,14,0.22686808299150832,2.557973086296243,0.24749582746802623
Colombia,COL,15,0.2371537153878381,2.557973086296243,0.24749582746802623
Colombia,COL,16,0.24749582746802623,2.557973086296243,0.24749582746802623
Mexico,MEX,0,0.023652521991035416,2.630936895330268,0.28489477748589737
Mexico,MEX,1,0.0309922715915234,2.630936895330268,0.28489477748589737
Mexico,MEX,2,0.0397977323059932,2.630936895330268,0.28489477748589737
Mexico,MEX,3,0.05024297393296427,2.630936895330268,0.28489477748589737
Mexico,MEX,4,0.06250000998420432,2.630936895330268,0.28489477748589737
Mexico,MEX,5,0.07658864110574437,2.630936895330268,0.28489477748589737
Mexico,MEX,6,0.09242059062967463,2.630936895330268,0.28489477748589737
Mexico,MEX,7,0.10964445779768633,2.630936895330268,0.28489477748589737
Mexico,MEX,8,0.12787071002279904,2.630936895330268,0.28489477748589737
Mexico,MEX,9,0.1466872878616895,2.630936895330268,0.28489477748589737
Mexico,MEX,10,0.16561539385622134,2.630936895330268,0.28489477748589737
Mexico,MEX,11,0.18435777810985168,2.630936895330268,0.28489477748589737
Mexico,MEX,12,0.20269387035110617,2.630936895330268,0.28489477748589737
Mexico,MEX,13,0.22048546082497603,2.630936895330268,0.28489477748589737
Mexico,MEX,14,0.23756651572746396,2.630936895330268,0.28489477748589737
Mexico,MEX,15,0.25382666203220966,2.630936895330268,0.28489477748589737
Mexico,MEX,16,0.2694656028528327,2.630936895330268,0.28489477748589737
Mexico,MEX,17,0.28489477748589737,2.630936895330268,0.28489477748589737
Philippines,PHL,0,0.015034493379901469,3.1410591925385085,0.2566508519583975
Philippines,PHL,1,0.016726246720897845,3.1410591925385085,0.2566508519583975
Philippines,PHL,2,0.018584151489256233,3.1410591925385085,0.2566508519583975
Philippines,PHL,3,0.020780288960368726,3.1410591925385085,0.2566508519583975
Philippines,PHL,4,0.023434637944623325,3.1410591925385085,0.2566508519583975
Philippines,PHL,5,0.026745033220381003,3.1410591925385085,0.2566508519583975
Philippines,PHL,6,0.030855937621703095,3.1410591925385085,0.2566508519583975
Philippines,PHL,7,0.03560631997103649,3.1410591925385085,0.2566508519583975
Philippines,PHL,8,0.04077727854575966,3.1410591925385085,0.2566508519583975
Philippines,PHL,9,0.046232931361805694,3.1410591925385085,0.2566508519583975
Philippines,PHL,10,0.052078301200344276,3.1410591925385085,0.2566508519583975
Philippines,PHL,11,0.058210745656512144,3.1410591925385085,0.2566508519583975
Philippines,PHL,12,0.06443717715265708,3.1410591925385085,0.2566508519583975
Philippines,PHL,13,0.07054995482066065,3.1410591925385085,0.2566508519583975
Philippines,PHL,14,0.07660053096314973,3.1410591925385085,0.2566508519583975
Philippines,PHL,15,0.08283061148152582,3.1410591925385085,0.2566508519583975
Philippines,PHL,16,0.08944687567859395,3.1410591925385085,0.2566508519583975
Philippines,PHL,17,0.09638594265409277,3.1410591925385085,0.2566508519583975
Philippines,PHL,18,0.10351250342663315,3.1410591925385085,0.2566508519583975
Philippines,PHL,19,0.11067992394981109,3.1410591925385085,0.2566508519583975
Philippines,PHL,20,0.11789913500081545,3.1410591925385085,0.2566508519583975
